Program_ID,Year,Quarter,State,District,Health_Program,Data_Source,Population_Covered,Households_Served,ASHA_Involved,Patients_Treated,Vaccination_Sessions,Severe_Cases,Recovery_Rate_%,Dataset_Type
P2_43,2019,Q3,Kerala,Thrissur,TB Control,State Health Society Rajasthan,233889,38834,114,4347,467,2,85,Health_Program
P2_44,2015,Q4,Rajasthan,Jaipur,Nutrition Program,NHM Odisha,179517,9207,242,2396,278,43,90,Health_Program
P2_45,2016,Q4,Rajasthan,Udaipur,Maternal Health,Assam NRHM,328169,27556,192,2782,145,122,69,Health_Program
P2_46,2019,Q2,Rajasthan,Jaipur,Maternal Health,Punjab Health Mission,367249,46765,131,1890,434,98,65,Health_Program
P2_47,2017,Q3,Punjab,Ludhiana,TB Control,Assam NRHM,255294,46432,101,1723,321,67,69,Health_Program
P2_48,2015,Q3,Assam,Silchar,Maternal Health,CARE India,149074,22634,188,832,142,117,80,Health_Program
P2_49,2019,Q3,Kerala,Thrissur,TB Control,Kerala Health Department,75667,38064,99,2323,668,116,85,Health_Program
P2_50,2018,Q2,Punjab,Ludhiana,TB Control,CARE India,344296,34919,56,969,648,26,71,Health_Program
P2_51,2016,Q2,Punjab,Amritsar,TB Control,Punjab Health Mission,199643,25585,29,3878,249,78,89,Health_Program
P2_52,2015,Q3,Kerala,Kozhikode,Nutrition Program,State Health Society Rajasthan,150520,39197,32,1866,786,2,82,Health_Program
P2_53,2017,Q1,Assam,Silchar,Nutrition Program,Punjab Health Mission,275559,29067,120,2724,284,55,90,Health_Program
P2_54,2019,Q4,Kerala,Kochi,Maternal Health,State Health Society Rajasthan,86048,21121,109,262,311,56,73,Health_Program
P2_55,2018,Q4,Punjab,Ludhiana,Child Immunization,Punjab Health Mission,183155,45312,221,3433,603,27,60,Health_Program
P2_56,2019,Q1,Kerala,Kochi,Malaria Control,Kerala Health Department,245200,15570,217,703,61,76,86,Health_Program
P2_57,2019,Q2,Punjab,Ludhiana,Malaria Control,Assam NRHM,43536,23198,83,3208,207,200,97,Health_Program
P2_58,2018,Q2,Rajasthan,Jaipur,TB Control,Punjab Health Mission,370086,21284,149,3788,470,155,68,Health_Program
P2_59,2019,Q1,Odisha,Cuttack,Malaria Control,Kerala Health Department,237884,10245,230,522,310,47,86,Health_Program
P2_60,2016,Q4,Odisha,Puri,TB Control,UNICEF India,55486,49843,240,4180,715,160,61,Health_Program
P2_61,2019,Q4,Odisha,Cuttack,TB Control,NHM Odisha,77611,36580,222,4482,633,130,69,Health_Program
P2_62,2017,Q4,Rajasthan,Udaipur,Maternal Health,Kerala Health Department,94648,13630,195,855,257,157,86,Health_Program
P2_63,2019,Q2,Odisha,Bhubaneswar,TB Control,CARE India,330127,47251,128,678,289,76,70,Health_Program
P2_64,2016,Q3,Punjab,Ludhiana,Child Immunization,UNICEF India,146193,18159,249,2339,775,100,62,Health_Program
P2_65,2015,Q1,Odisha,Bhubaneswar,Child Immunization,UNICEF India,259561,26341,86,4669,669,189,73,Health_Program
P2_66,2018,Q1,Assam,Guwahati,TB Control,Kerala Health Department,351208,18776,82,3997,258,51,69,Health_Program
P2_67,2015,Q4,Odisha,Cuttack,Malaria Control,State Health Society Rajasthan,303301,31479,210,2566,127,75,73,Health_Program
P2_68,2016,Q1,Odisha,Cuttack,Child Immunization,Punjab Health Mission,137003,21596,245,771,692,12,80,Health_Program
P2_69,2016,Q1,Punjab,Amritsar,TB Control,NHM Odisha,77476,42647,222,3859,136,197,71,Health_Program
P2_70,2019,Q3,Assam,Guwahati,TB Control,Punjab Health Mission,88584,47027,113,1878,501,6,74,Health_Program
P2_71,2016,Q3,Assam,Silchar,TB Control,CARE India,131316,30213,54,229,690,83,90,Health_Program
P2_72,2015,Q4,Kerala,Thrissur,Child Immunization,CARE India,294264,48034,215,3481,470,89,94,Health_Program
P2_73,2016,Q3,Odisha,Cuttack,Maternal Health,Punjab Health Mission,164075,16856,121,2459,135,147,74,Health_Program
P2_74,2015,Q3,Kerala,Kochi,Child Immunization,Punjab Health Mission,177337,26419,142,2011,481,153,67,Health_Program
P2_75,2016,Q3,Punjab,Ludhiana,Maternal Health,Kerala Health Department,160242,5774,127,841,578,38,73,Health_Program
P2_76,2016,Q2,Rajasthan,Jodhpur,Nutrition Program,Kerala Health Department,168485,34562,103,749,203,48,87,Health_Program
P2_77,2019,Q2,Odisha,Cuttack,Maternal Health,Punjab Health Mission,196102,44463,84,4480,683,60,89,Health_Program
P2_78,2018,Q3,Odisha,Bhubaneswar,Maternal Health,Kerala Health Department,82349,31230,110,3666,660,69,60,Health_Program
P2_79,2015,Q4,Rajasthan,Jodhpur,Maternal Health,Assam NRHM,111307,38159,200,4338,773,20,75,Health_Program
P2_80,2015,Q4,Kerala,Thrissur,Child Immunization,Punjab Health Mission,111074,39183,223,2882,314,137,73,Health_Program
P2_81,2016,Q4,Odisha,Bhubaneswar,TB Control,State Health Society Rajasthan,188776,27948,223,1165,385,145,68,Health_Program
P2_82,2016,Q4,Punjab,Ludhiana,TB Control,UNICEF India,385833,33227,140,1678,699,72,83,Health_Program
P2_83,2018,Q3,Assam,Guwahati,Malaria Control,UNICEF India,263706,32351,157,4507,222,131,88,Health_Program
P2_84,2019,Q3,Rajasthan,Udaipur,Malaria Control,UNICEF India,103555,36879,170,1760,133,37,94,Health_Program
P2_85,2019,Q3,Assam,Guwahati,Malaria Control,NHM Odisha,371482,18593,69,3858,777,182,84,Health_Program
P2_86,2015,Q1,Punjab,Patiala,Malaria Control,Punjab Health Mission,315110,44961,205,4340,520,34,79,Health_Program
P2_87,2018,Q2,Kerala,Kochi,Maternal Health,NHM Odisha,44629,32861,219,5000,641,42,79,Health_Program
P2_88,2019,Q1,Assam,Guwahati,TB Control,Kerala Health Department,153187,37751,155,3822,332,73,60,Health_Program
P2_89,2019,Q3,Punjab,Amritsar,Nutrition Program,State Health Society Rajasthan,332199,7594,228,2985,335,82,66,Health_Program
P2_90,2016,Q1,Kerala,Kochi,Child Immunization,Kerala Health Department,220787,39980,58,3804,742,37,98,Health_Program
P2_91,2017,Q2,Odisha,Puri,Nutrition Program,Assam NRHM,259613,37294,217,4703,726,184,92,Health_Program
P2_92,2015,Q3,Kerala,Kozhikode,Nutrition Program,State Health Society Rajasthan,330006,19070,34,2585,748,72,88,Health_Program
P2_93,2018,Q3,Kerala,Kochi,Malaria Control,State Health Society Rajasthan,118826,45329,63,2248,85,107,60,Health_Program
P2_94,2015,Q3,Assam,Silchar,Maternal Health,NHM Odisha,159271,36108,115,4872,69,171,87,Health_Program
P2_95,2015,Q3,Odisha,Puri,Maternal Health,Assam NRHM,391229,26246,85,786,339,86,91,Health_Program
P2_96,2015,Q3,Punjab,Amritsar,TB Control,Punjab Health Mission,146297,9269,94,2402,735,200,91,Health_Program
P2_97,2017,Q3,Assam,Guwahati,Malaria Control,UNICEF India,233163,24873,228,2021,613,12,87,Health_Program
P2_98,2019,Q4,Assam,Guwahati,TB Control,Kerala Health Department,326424,39094,103,2710,59,17,86,Health_Program
P2_99,2017,Q4,Kerala,Thrissur,Nutrition Program,State Health Society Rajasthan,390157,34774,183,3438,148,19,97,Health_Program
P2_100,2016,Q3,Assam,Guwahati,Malaria Control,State Health Society Rajasthan,109384,46685,64,1885,368,142,87,Health_Program
P2_101,2018,Q1,Assam,Silchar,TB Control,Kerala Health Department,81457,31452,96,4270,639,139,81,Health_Program
P2_102,2018,Q3,Kerala,Thrissur,Malaria Control,UNICEF India,363419,35916,25,341,68,19,67,Health_Program
P2_103,2018,Q1,Punjab,Patiala,Malaria Control,NHM Odisha,362173,6729,147,4860,509,19,73,Health_Program
P2_104,2015,Q2,Kerala,Thrissur,Maternal Health,UNICEF India,275727,29588,151,1449,779,81,62,Health_Program
P2_105,2016,Q1,Rajasthan,Jaipur,Child Immunization,UNICEF India,192355,12174,171,2641,669,171,76,Health_Program
P2_106,2018,Q4,Kerala,Kozhikode,Malaria Control,NHM Odisha,171052,14015,235,845,177,186,66,Health_Program
P2_107,2018,Q3,Rajasthan,Jaipur,Maternal Health,CARE India,104109,18835,57,2728,620,167,88,Health_Program
P2_108,2017,Q4,Punjab,Ludhiana,Maternal Health,State Health Society Rajasthan,258571,18427,36,3137,365,186,84,Health_Program
P2_109,2019,Q2,Assam,Dibrugarh,Malaria Control,Punjab Health Mission,149609,40182,95,2569,272,64,89,Health_Program
P2_110,2018,Q1,Rajasthan,Jodhpur,Maternal Health,NHM Odisha,90034,12372,31,1400,672,22,70,Health_Program
P2_111,2015,Q2,Punjab,Amritsar,TB Control,State Health Society Rajasthan,145763,13473,115,1192,177,179,61,Health_Program
P2_112,2018,Q2,Kerala,Kochi,Malaria Control,Punjab Health Mission,95422,42365,98,531,102,146,93,Health_Program
P2_113,2015,Q2,Assam,Guwahati,TB Control,Punjab Health Mission,240235,10983,45,1648,574,40,68,Health_Program
P2_114,2018,Q4,Punjab,Ludhiana,TB Control,UNICEF India,255498,8543,174,2520,768,107,88,Health_Program
P2_115,2018,Q2,Odisha,Puri,Child Immunization,Assam NRHM,195670,11251,157,3750,421,107,96,Health_Program
P2_116,2019,Q3,Odisha,Puri,Child Immunization,NHM Odisha,283184,36227,23,2642,566,17,71,Health_Program
P2_117,2018,Q2,Punjab,Patiala,TB Control,Kerala Health Department,289865,16671,169,956,236,28,71,Health_Program
P2_118,2019,Q2,Odisha,Puri,Child Immunization,Kerala Health Department,45551,38382,149,3137,402,13,75,Health_Program
P2_119,2015,Q2,Assam,Dibrugarh,Child Immunization,CARE India,365456,12947,221,3870,401,29,94,Health_Program
P2_120,2016,Q4,Kerala,Thrissur,Nutrition Program,UNICEF India,392272,19245,108,3379,430,86,90,Health_Program
P2_121,2015,Q4,Punjab,Amritsar,Nutrition Program,Punjab Health Mission,260954,35305,118,2232,424,41,97,Health_Program
P2_122,2018,Q3,Assam,Silchar,Maternal Health,CARE India,376848,42995,170,4596,636,186,61,Health_Program
P2_123,2015,Q1,Odisha,Puri,TB Control,Assam NRHM,92610,28929,199,2846,77,56,89,Health_Program
P2_124,2016,Q2,Punjab,Ludhiana,Child Immunization,NHM Odisha,109541,22019,219,2515,89,176,85,Health_Program
P2_125,2019,Q1,Assam,Silchar,Nutrition Program,UNICEF India,348295,28411,198,324,131,158,71,Health_Program
P2_126,2015,Q2,Kerala,Thrissur,TB Control,Kerala Health Department,144656,39395,213,4284,356,153,63,Health_Program
P2_127,2017,Q2,Assam,Guwahati,Nutrition Program,CARE India,67536,39200,95,2212,398,191,85,Health_Program
P2_128,2016,Q2,Rajasthan,Udaipur,Nutrition Program,CARE India,322622,23673,118,3391,779,198,89,Health_Program
P2_129,2017,Q4,Assam,Dibrugarh,Child Immunization,NHM Odisha,160678,17541,89,3861,100,55,68,Health_Program
P2_130,2019,Q3,Assam,Guwahati,Maternal Health,Punjab Health Mission,233887,22403,182,2964,796,108,86,Health_Program
P2_131,2019,Q2,Rajasthan,Udaipur,Nutrition Program,State Health Society Rajasthan,173848,26162,140,1200,646,172,68,Health_Program
P2_132,2016,Q1,Odisha,Cuttack,Maternal Health,Punjab Health Mission,79159,17573,235,2012,427,102,62,Health_Program
P2_133,2016,Q4,Punjab,Ludhiana,Malaria Control,State Health Society Rajasthan,56246,30332,167,100,393,34,74,Health_Program
P2_134,2019,Q3,Punjab,Patiala,TB Control,State Health Society Rajasthan,105624,21303,181,3370,274,181,74,Health_Program
P2_135,2018,Q1,Assam,Guwahati,Maternal Health,Punjab Health Mission,312567,11267,141,1461,131,29,64,Health_Program
P2_136,2016,Q2,Rajasthan,Udaipur,Malaria Control,Assam NRHM,155426,23171,167,4691,660,89,62,Health_Program
P2_137,2015,Q1,Punjab,Ludhiana,Malaria Control,Assam NRHM,238104,24000,152,3283,407,5,96,Health_Program
P2_138,2018,Q3,Assam,Guwahati,Child Immunization,NHM Odisha,207725,28385,138,2058,416,103,77,Health_Program
P2_139,2018,Q4,Rajasthan,Jodhpur,Malaria Control,CARE India,105525,26188,226,200,305,66,61,Health_Program
P2_140,2019,Q3,Punjab,Amritsar,Child Immunization,Assam NRHM,103512,11532,38,2828,404,154,76,Health_Program
P2_141,2018,Q2,Odisha,Cuttack,Nutrition Program,Kerala Health Department,170200,46693,157,3200,224,165,85,Health_Program
P2_142,2015,Q4,Assam,Silchar,Child Immunization,Assam NRHM,73712,29333,189,1471,455,139,62,Health_Program
P2_143,2015,Q1,Rajasthan,Jaipur,Child Immunization,NHM Odisha,239737,7292,194,3627,625,5,73,Health_Program
P2_144,2016,Q3,Assam,Silchar,Child Immunization,NHM Odisha,232152,41085,169,387,242,127,88,Health_Program
P2_145,2017,Q1,Rajasthan,Jodhpur,Malaria Control,State Health Society Rajasthan,190974,39766,111,2982,261,61,79,Health_Program
P2_146,2016,Q2,Assam,Dibrugarh,Malaria Control,NHM Odisha,310020,37005,161,1713,463,136,76,Health_Program
P2_147,2018,Q2,Assam,Dibrugarh,TB Control,State Health Society Rajasthan,234647,19308,24,1340,105,74,81,Health_Program
P2_148,2019,Q3,Odisha,Cuttack,Child Immunization,UNICEF India,73233,22480,52,2467,304,183,70,Health_Program
P2_149,2015,Q4,Kerala,Thrissur,Maternal Health,Punjab Health Mission,88574,32595,120,2636,149,72,83,Health_Program
P2_150,2019,Q4,Kerala,Kochi,Nutrition Program,Punjab Health Mission,107678,34871,128,2622,82,130,86,Health_Program
P2_151,2016,Q1,Assam,Dibrugarh,Maternal Health,State Health Society Rajasthan,108697,18741,144,4055,559,160,84,Health_Program
P2_152,2019,Q2,Punjab,Ludhiana,TB Control,Punjab Health Mission,50497,29150,142,2694,304,153,61,Health_Program
P2_153,2018,Q3,Assam,Guwahati,Child Immunization,Punjab Health Mission,281591,9736,25,4851,575,179,89,Health_Program
P2_154,2015,Q2,Odisha,Cuttack,Malaria Control,CARE India,126820,6891,76,4193,601,125,90,Health_Program
P2_155,2019,Q4,Assam,Guwahati,Nutrition Program,Assam NRHM,286754,24466,90,3386,728,86,79,Health_Program
P2_156,2017,Q4,Assam,Dibrugarh,Malaria Control,NHM Odisha,111985,16617,150,4760,58,187,75,Health_Program
P2_157,2015,Q1,Odisha,Bhubaneswar,Nutrition Program,NHM Odisha,217685,28728,249,2070,675,158,93,Health_Program
P2_158,2015,Q3,Odisha,Bhubaneswar,Child Immunization,CARE India,117445,45077,47,1410,250,176,61,Health_Program
P2_159,2016,Q1,Punjab,Ludhiana,TB Control,Punjab Health Mission,392129,6308,43,1333,78,197,69,Health_Program
P2_160,2019,Q2,Rajasthan,Udaipur,Malaria Control,NHM Odisha,240305,42655,167,554,77,112,71,Health_Program
P2_161,2015,Q4,Rajasthan,Udaipur,Malaria Control,NHM Odisha,176308,43166,167,2760,373,89,62,Health_Program
P2_162,2019,Q4,Kerala,Thrissur,Nutrition Program,UNICEF India,118642,14039,104,3964,302,132,96,Health_Program
P2_163,2018,Q3,Punjab,Patiala,Nutrition Program,CARE India,341494,18621,25,152,419,165,83,Health_Program
P2_164,2018,Q3,Kerala,Thrissur,Child Immunization,Punjab Health Mission,286189,35689,104,3798,398,61,81,Health_Program
P2_165,2017,Q2,Rajasthan,Udaipur,Child Immunization,State Health Society Rajasthan,199110,8616,99,4463,628,139,93,Health_Program
P2_166,2018,Q2,Rajasthan,Jodhpur,Malaria Control,Assam NRHM,85437,13953,121,4951,236,4,69,Health_Program
P2_167,2018,Q2,Assam,Silchar,Maternal Health,Punjab Health Mission,195341,9033,247,3534,457,84,93,Health_Program
P2_168,2018,Q1,Punjab,Patiala,TB Control,Punjab Health Mission,376657,44546,126,2983,691,90,85,Health_Program
P2_169,2017,Q2,Kerala,Thrissur,Maternal Health,Assam NRHM,155011,12292,197,3273,427,70,69,Health_Program
P2_170,2019,Q1,Kerala,Kozhikode,Malaria Control,Assam NRHM,161431,27172,31,1380,416,147,69,Health_Program
P2_171,2017,Q2,Assam,Guwahati,Malaria Control,State Health Society Rajasthan,168766,37800,181,4952,611,113,80,Health_Program
P2_172,2017,Q3,Rajasthan,Udaipur,Malaria Control,State Health Society Rajasthan,259159,20190,105,729,569,170,93,Health_Program
P2_173,2018,Q3,Odisha,Bhubaneswar,Child Immunization,NHM Odisha,213800,48067,65,2340,755,35,86,Health_Program
P2_174,2017,Q1,Odisha,Cuttack,Maternal Health,UNICEF India,196068,44201,156,4129,112,142,77,Health_Program
P2_175,2017,Q3,Punjab,Ludhiana,Nutrition Program,Assam NRHM,152413,45846,177,3192,702,69,62,Health_Program
P2_176,2015,Q2,Punjab,Amritsar,Nutrition Program,Punjab Health Mission,42888,26793,84,4616,304,31,81,Health_Program
P2_177,2018,Q1,Odisha,Bhubaneswar,TB Control,CARE India,326648,42187,78,2822,523,41,66,Health_Program
P2_178,2016,Q2,Odisha,Bhubaneswar,Maternal Health,CARE India,242394,5867,226,3524,633,68,79,Health_Program
P2_179,2018,Q1,Punjab,Patiala,Child Immunization,Kerala Health Department,181996,13689,201,3343,594,117,66,Health_Program
P3_0,2018,Q2,Rajasthan,Udaipur,Malaria Control,NHM Odisha,103389,10585,91,2268,164,162,72,Health_Program
P3_1,2017,Q4,Rajasthan,Udaipur,Nutrition Program,CARE India,60850,14069,191,2076,197,64,67,Health_Program
P3_2,2018,Q3,Odisha,Bhubaneswar,Nutrition Program,Assam NRHM,40692,27708,148,2442,516,0,60,Health_Program
P3_3,2021,Q2,Kerala,Thrissur,Nutrition Program,Punjab Health Mission,286944,38706,186,1931,311,116,77,Health_Program
P3_4,2017,Q2,Punjab,Ludhiana,Maternal Health,UNICEF India,133943,39234,118,3507,782,38,81,Health_Program
P3_5,2019,Q4,Assam,Silchar,TB Control,UNICEF India,66500,20921,248,3391,701,180,96,Health_Program
P3_6,2020,Q2,Kerala,Thrissur,Nutrition Program,NHM Odisha,204263,22871,115,4446,57,2,80,Health_Program
P3_7,2021,Q3,Punjab,Amritsar,Maternal Health,NHM Odisha,193352,26643,94,4055,618,81,85,Health_Program
P3_8,2020,Q3,Odisha,Puri,Maternal Health,UNICEF India,68374,15136,113,236,793,171,93,Health_Program
P3_9,2018,Q3,Assam,Silchar,Maternal Health,NHM Odisha,241007,11762,109,1852,487,169,77,Health_Program
P3_10,2021,Q3,Punjab,Patiala,Nutrition Program,Kerala Health Department,288554,11732,167,4554,64,97,71,Health_Program
P3_11,2021,Q3,Kerala,Kochi,Child Immunization,UNICEF India,161110,47962,228,1718,415,114,77,Health_Program
P3_12,2021,Q2,Rajasthan,Jodhpur,Maternal Health,UNICEF India,271494,24567,107,1168,376,56,66,Health_Program
P3_13,2019,Q4,Assam,Dibrugarh,Malaria Control,Kerala Health Department,135803,13503,182,3465,463,80,68,Health_Program
P3_14,2019,Q4,Kerala,Kozhikode,TB Control,Punjab Health Mission,394157,44037,37,3201,396,167,84,Health_Program
P3_15,2017,Q3,Odisha,Bhubaneswar,Malaria Control,Punjab Health Mission,295184,41695,136,3829,471,71,86,Health_Program
P3_16,2021,Q1,Punjab,Ludhiana,Malaria Control,Punjab Health Mission,250756,12340,225,596,329,32,68,Health_Program
P3_17,2017,Q1,Kerala,Kozhikode,Malaria Control,CARE India,305014,36472,53,4309,622,26,84,Health_Program
P3_18,2019,Q3,Kerala,Thrissur,Maternal Health,NHM Odisha,216389,22724,177,4735,426,71,85,Health_Program
P3_19,2021,Q2,Punjab,Patiala,Malaria Control,State Health Society Rajasthan,238024,23628,190,3223,96,97,91,Health_Program
P3_20,2021,Q1,Rajasthan,Jaipur,Maternal Health,NHM Odisha,54586,44858,85,4831,130,159,81,Health_Program
P3_21,2021,Q1,Kerala,Kozhikode,Nutrition Program,UNICEF India,240199,31371,185,1786,686,180,75,Health_Program
P3_22,2020,Q1,Odisha,Puri,Maternal Health,CARE India,178749,38737,104,1802,323,73,64,Health_Program
P3_23,2019,Q1,Assam,Silchar,Child Immunization,UNICEF India,66969,48303,205,979,482,167,97,Health_Program
P3_24,2017,Q1,Odisha,Bhubaneswar,Child Immunization,State Health Society Rajasthan,198654,9504,157,2910,758,40,64,Health_Program
P3_25,2017,Q3,Rajasthan,Jaipur,Nutrition Program,Punjab Health Mission,41227,20988,160,4325,144,72,61,Health_Program
P3_26,2019,Q2,Rajasthan,Jaipur,Malaria Control,Assam NRHM,268776,9680,67,4324,238,25,89,Health_Program
P3_27,2021,Q3,Rajasthan,Jaipur,Malaria Control,Punjab Health Mission,264300,17467,64,4412,454,13,90,Health_Program
P3_28,2019,Q4,Assam,Guwahati,TB Control,NHM Odisha,254437,29317,134,2155,627,107,64,Health_Program
P3_29,2017,Q4,Kerala,Kozhikode,Nutrition Program,UNICEF India,253151,15868,144,755,314,84,65,Health_Program
P3_30,2021,Q4,Kerala,Kozhikode,Nutrition Program,Kerala Health Department,331829,25032,33,1021,272,181,76,Health_Program
P3_31,2021,Q2,Punjab,Patiala,Child Immunization,Assam NRHM,204979,18961,178,3974,457,38,84,Health_Program
P3_32,2019,Q1,Rajasthan,Jodhpur,Child Immunization,Kerala Health Department,85968,23636,171,715,468,133,70,Health_Program
P3_33,2018,Q1,Odisha,Cuttack,Maternal Health,NHM Odisha,56659,34034,168,1103,529,95,60,Health_Program
P3_34,2020,Q4,Punjab,Patiala,Malaria Control,State Health Society Rajasthan,208659,37975,193,1831,192,6,92,Health_Program
P3_35,2018,Q4,Odisha,Bhubaneswar,Maternal Health,CARE India,211074,28399,58,3662,161,170,98,Health_Program
P3_36,2021,Q3,Rajasthan,Jodhpur,TB Control,Assam NRHM,254280,48286,223,1682,399,1,94,Health_Program
P3_37,2020,Q1,Rajasthan,Udaipur,Malaria Control,Assam NRHM,116384,31220,165,3963,76,6,80,Health_Program
P3_38,2018,Q4,Odisha,Bhubaneswar,TB Control,UNICEF India,82443,41917,190,4571,679,75,80,Health_Program
P3_39,2019,Q1,Kerala,Thrissur,Malaria Control,Punjab Health Mission,333791,22918,137,4411,772,47,97,Health_Program
P3_40,2020,Q1,Assam,Guwahati,Nutrition Program,UNICEF India,224585,21524,192,3562,707,183,79,Health_Program
P3_41,2018,Q1,Odisha,Puri,TB Control,Punjab Health Mission,263512,5798,102,2644,69,46,63,Health_Program
P3_42,2020,Q3,Punjab,Patiala,Nutrition Program,CARE India,170069,47870,48,3358,746,10,97,Health_Program
P3_43,2018,Q4,Odisha,Puri,Nutrition Program,State Health Society Rajasthan,161554,30845,111,1664,514,187,78,Health_Program
