record_id,year,month,state,village_name,problem_type,cases,severity,population,affected_families,asha_workers,anc_registrations,immunization,institutional_deliveries,ngo_name,ngo_work
F49_REC00059,2019,Jan,Tamil Nadu,Madurai,Dengue,218,High,429694,95487,70,724,2329,82,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00059,2019,Jan,Tamil Nadu,Madurai,TB,283,High,429694,95487,70,724,2329,82,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00060,2017,Mar,Maharashtra,Nagpur,Malaria,218,Low,241146,53588,102,171,1149,1092,Doctors For You,Emergency medical relief & rural health camps
F49_REC00060,2017,Mar,Maharashtra,Nagpur,Dengue,140,Low,241146,53588,102,171,1149,1092,Doctors For You,Emergency medical relief & rural health camps
F49_REC00060,2017,Mar,Maharashtra,Nagpur,TB,166,Low,241146,53588,102,171,1149,1092,Doctors For You,Emergency medical relief & rural health camps
F49_REC00061,2017,Apr,Maharashtra,Pune,Malaria,58,High,437691,97264,273,226,1497,1133,Doctors For You,Emergency medical relief & rural health camps
F49_REC00061,2017,Apr,Maharashtra,Pune,Dengue,55,High,437691,97264,273,226,1497,1133,Doctors For You,Emergency medical relief & rural health camps
F49_REC00061,2017,Apr,Maharashtra,Pune,TB,26,High,437691,97264,273,226,1497,1133,Doctors For You,Emergency medical relief & rural health camps
F49_REC00062,2017,Jan,Karnataka,Hubli,Malaria,455,Medium,355933,79096,207,1856,1170,1416,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00062,2017,Jan,Karnataka,Hubli,Dengue,78,Medium,355933,79096,207,1856,1170,1416,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00062,2017,Jan,Karnataka,Hubli,TB,106,Medium,355933,79096,207,1856,1170,1416,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00063,2018,Sep,Tamil Nadu,Madurai,Malaria,135,Medium,360511,80113,370,589,2239,504,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00063,2018,Sep,Tamil Nadu,Madurai,Dengue,338,Medium,360511,80113,370,589,2239,504,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00063,2018,Sep,Tamil Nadu,Madurai,TB,272,Medium,360511,80113,370,589,2239,504,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00064,2018,Jan,Maharashtra,Pune,Malaria,383,Medium,176034,39118,290,1359,2021,720,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00064,2018,Jan,Maharashtra,Pune,Dengue,239,Medium,176034,39118,290,1359,2021,720,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00064,2018,Jan,Maharashtra,Pune,TB,249,Medium,176034,39118,290,1359,2021,720,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00065,2017,Feb,Maharashtra,Pune,Malaria,448,Medium,154999,34444,353,1010,2670,549,HMIS,Health management information systems & data monitoring
F49_REC00065,2017,Feb,Maharashtra,Pune,Dengue,219,Medium,154999,34444,353,1010,2670,549,HMIS,Health management information systems & data monitoring
F49_REC00065,2017,Feb,Maharashtra,Pune,TB,224,Medium,154999,34444,353,1010,2670,549,HMIS,Health management information systems & data monitoring
F49_REC00066,2019,Aug,Uttar Pradesh,Lucknow,Malaria,356,High,218610,48580,182,1247,885,403,NFHS,National health survey & maternal/child health data collection
F49_REC00066,2019,Aug,Uttar Pradesh,Lucknow,Dengue,146,High,218610,48580,182,1247,885,403,NFHS,National health survey & maternal/child health data collection
F49_REC00066,2019,Aug,Uttar Pradesh,Lucknow,TB,274,High,218610,48580,182,1247,885,403,NFHS,National health survey & maternal/child health data collection
F49_REC00067,2018,Jul,Uttar Pradesh,Agra,Malaria,373,High,334311,74291,86,636,2458,230,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00067,2018,Jul,Uttar Pradesh,Agra,Dengue,270,High,334311,74291,86,636,2458,230,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00067,2018,Jul,Uttar Pradesh,Agra,TB,255,High,334311,74291,86,636,2458,230,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00068,2017,Jun,Karnataka,Hubli,Malaria,280,Medium,172113,38247,299,983,217,1159,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00068,2017,Jun,Karnataka,Hubli,Dengue,173,Medium,172113,38247,299,983,217,1159,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00068,2017,Jun,Karnataka,Hubli,TB,271,Medium,172113,38247,299,983,217,1159,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00069,2019,Sep,Gujarat,Surat,Malaria,170,High,330436,73430,381,239,305,736,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00069,2019,Sep,Gujarat,Surat,Dengue,98,High,330436,73430,381,239,305,736,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00069,2019,Sep,Gujarat,Surat,TB,196,High,330436,73430,381,239,305,736,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00070,2020,May,Bihar,Muzaffarpur,Malaria,93,High,314692,69931,104,1283,589,876,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00070,2020,May,Bihar,Muzaffarpur,Dengue,389,High,314692,69931,104,1283,589,876,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00070,2020,May,Bihar,Muzaffarpur,TB,212,High,314692,69931,104,1283,589,876,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00071,2017,Mar,Maharashtra,Nagpur,Malaria,153,Medium,158344,35187,393,460,1469,656,HMIS,Health management information systems & data monitoring
F49_REC00071,2017,Mar,Maharashtra,Nagpur,Dengue,353,Medium,158344,35187,393,460,1469,656,HMIS,Health management information systems & data monitoring
F49_REC00071,2017,Mar,Maharashtra,Nagpur,TB,229,Medium,158344,35187,393,460,1469,656,HMIS,Health management information systems & data monitoring
F49_REC00072,2020,Jan,Karnataka,Mysuru,Malaria,165,Low,85486,18996,270,132,2830,336,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F49_REC00072,2020,Jan,Karnataka,Mysuru,Dengue,319,Low,85486,18996,270,132,2830,336,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F49_REC00072,2020,Jan,Karnataka,Mysuru,TB,297,Low,85486,18996,270,132,2830,336,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F49_REC00073,2017,Feb,Uttar Pradesh,Lucknow,Malaria,447,Low,476477,105883,106,666,2318,1390,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F49_REC00073,2017,Feb,Uttar Pradesh,Lucknow,Dengue,310,Low,476477,105883,106,666,2318,1390,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F49_REC00073,2017,Feb,Uttar Pradesh,Lucknow,TB,252,Low,476477,105883,106,666,2318,1390,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F49_REC00074,2017,Jan,West Bengal,Howrah,Malaria,240,Medium,96785,21507,393,1377,2934,95,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F49_REC00074,2017,Jan,West Bengal,Howrah,Dengue,56,Medium,96785,21507,393,1377,2934,95,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F49_REC00074,2017,Jan,West Bengal,Howrah,TB,160,Medium,96785,21507,393,1377,2934,95,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F49_REC00075,2017,May,Bihar,Muzaffarpur,Malaria,184,High,407995,90665,336,1876,1894,1175,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F49_REC00075,2017,May,Bihar,Muzaffarpur,Dengue,114,High,407995,90665,336,1876,1894,1175,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F49_REC00075,2017,May,Bihar,Muzaffarpur,TB,256,High,407995,90665,336,1876,1894,1175,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F49_REC00076,2018,Mar,Karnataka,Mysuru,Malaria,416,Medium,346199,76933,184,1756,909,840,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00076,2018,Mar,Karnataka,Mysuru,Dengue,156,Medium,346199,76933,184,1756,909,840,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00076,2018,Mar,Karnataka,Mysuru,TB,292,Medium,346199,76933,184,1756,909,840,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00077,2017,Jan,Maharashtra,Nagpur,Malaria,48,Medium,84949,18877,225,1419,1052,525,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00077,2017,Jan,Maharashtra,Nagpur,Dengue,382,Medium,84949,18877,225,1419,1052,525,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00077,2017,Jan,Maharashtra,Nagpur,TB,6,Medium,84949,18877,225,1419,1052,525,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00078,2019,Aug,West Bengal,Howrah,Malaria,344,Medium,372903,82867,393,1725,1170,135,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00078,2019,Aug,West Bengal,Howrah,Dengue,381,Medium,372903,82867,393,1725,1170,135,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00078,2019,Aug,West Bengal,Howrah,TB,167,Medium,372903,82867,393,1725,1170,135,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00079,2017,Jul,Gujarat,Surat,Malaria,287,Medium,315106,70023,224,857,2480,1387,Doctors For You,Emergency medical relief & rural health camps
F49_REC00079,2017,Jul,Gujarat,Surat,Dengue,153,Medium,315106,70023,224,857,2480,1387,Doctors For You,Emergency medical relief & rural health camps
F49_REC00079,2017,Jul,Gujarat,Surat,TB,201,Medium,315106,70023,224,857,2480,1387,Doctors For You,Emergency medical relief & rural health camps
F49_REC00080,2018,Feb,Uttar Pradesh,Varanasi,Malaria,325,Low,385333,85629,52,251,755,1452,NFHS,National health survey & maternal/child health data collection
F49_REC00080,2018,Feb,Uttar Pradesh,Varanasi,Dengue,268,Low,385333,85629,52,251,755,1452,NFHS,National health survey & maternal/child health data collection
F49_REC00080,2018,Feb,Uttar Pradesh,Varanasi,TB,24,Low,385333,85629,52,251,755,1452,NFHS,National health survey & maternal/child health data collection
F49_REC00081,2020,Aug,Gujarat,Vadodara,Malaria,174,Low,102703,22822,96,1050,1255,1500,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F49_REC00081,2020,Aug,Gujarat,Vadodara,Dengue,205,Low,102703,22822,96,1050,1255,1500,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F49_REC00081,2020,Aug,Gujarat,Vadodara,TB,73,Low,102703,22822,96,1050,1255,1500,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F49_REC00082,2020,Jun,West Bengal,Siliguri,Malaria,328,High,186137,41363,294,992,1047,942,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00082,2020,Jun,West Bengal,Siliguri,Dengue,98,High,186137,41363,294,992,1047,942,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00082,2020,Jun,West Bengal,Siliguri,TB,243,High,186137,41363,294,992,1047,942,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00083,2019,Jun,Bihar,Muzaffarpur,Malaria,141,Low,194385,43196,63,1947,1625,555,Doctors For You,Emergency medical relief & rural health camps
F49_REC00083,2019,Jun,Bihar,Muzaffarpur,Dengue,356,Low,194385,43196,63,1947,1625,555,Doctors For You,Emergency medical relief & rural health camps
F49_REC00083,2019,Jun,Bihar,Muzaffarpur,TB,110,Low,194385,43196,63,1947,1625,555,Doctors For You,Emergency medical relief & rural health camps
F49_REC00084,2020,Jun,Maharashtra,Nagpur,Malaria,149,Low,192197,42710,259,616,1321,616,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00084,2020,Jun,Maharashtra,Nagpur,Dengue,365,Low,192197,42710,259,616,1321,616,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00084,2020,Jun,Maharashtra,Nagpur,TB,105,Low,192197,42710,259,616,1321,616,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00085,2018,Jul,Maharashtra,Nagpur,Malaria,11,Low,222864,49525,395,1201,2512,158,Doctors For You,Emergency medical relief & rural health camps
F49_REC00085,2018,Jul,Maharashtra,Nagpur,Dengue,189,Low,222864,49525,395,1201,2512,158,Doctors For You,Emergency medical relief & rural health camps
F49_REC00085,2018,Jul,Maharashtra,Nagpur,TB,215,Low,222864,49525,395,1201,2512,158,Doctors For You,Emergency medical relief & rural health camps
F49_REC00086,2019,Sep,Gujarat,Ahmedabad,Malaria,332,Low,173182,38484,311,1558,717,1237,NFHS,National health survey & maternal/child health data collection
F49_REC00086,2019,Sep,Gujarat,Ahmedabad,Dengue,130,Low,173182,38484,311,1558,717,1237,NFHS,National health survey & maternal/child health data collection
F49_REC00086,2019,Sep,Gujarat,Ahmedabad,TB,283,Low,173182,38484,311,1558,717,1237,NFHS,National health survey & maternal/child health data collection
F49_REC00087,2018,Feb,West Bengal,Kolkata,Malaria,460,High,309181,68706,357,562,1255,629,HMIS,Health management information systems & data monitoring
F49_REC00087,2018,Feb,West Bengal,Kolkata,Dengue,125,High,309181,68706,357,562,1255,629,HMIS,Health management information systems & data monitoring
F49_REC00087,2018,Feb,West Bengal,Kolkata,TB,24,High,309181,68706,357,562,1255,629,HMIS,Health management information systems & data monitoring
F49_REC00088,2020,Apr,Karnataka,Mysuru,Malaria,466,Medium,284155,63145,399,1948,2284,401,HMIS,Health management information systems & data monitoring
F49_REC00088,2020,Apr,Karnataka,Mysuru,Dengue,71,Medium,284155,63145,399,1948,2284,401,HMIS,Health management information systems & data monitoring
F49_REC00088,2020,Apr,Karnataka,Mysuru,TB,257,Medium,284155,63145,399,1948,2284,401,HMIS,Health management information systems & data monitoring
F49_REC00089,2020,Mar,Karnataka,Mysuru,Malaria,31,High,236195,52487,287,695,2733,1478,NFHS,National health survey & maternal/child health data collection
F49_REC00089,2020,Mar,Karnataka,Mysuru,Dengue,73,High,236195,52487,287,695,2733,1478,NFHS,National health survey & maternal/child health data collection
F49_REC00089,2020,Mar,Karnataka,Mysuru,TB,173,High,236195,52487,287,695,2733,1478,NFHS,National health survey & maternal/child health data collection
F49_REC00090,2018,Sep,Uttar Pradesh,Lucknow,Malaria,68,Medium,106954,23767,136,254,2265,366,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00090,2018,Sep,Uttar Pradesh,Lucknow,Dengue,200,Medium,106954,23767,136,254,2265,366,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00090,2018,Sep,Uttar Pradesh,Lucknow,TB,149,Medium,106954,23767,136,254,2265,366,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00091,2018,Jan,West Bengal,Kolkata,Malaria,188,High,373607,83023,282,1696,565,1313,HMIS,Health management information systems & data monitoring
F49_REC00091,2018,Jan,West Bengal,Kolkata,Dengue,204,High,373607,83023,282,1696,565,1313,HMIS,Health management information systems & data monitoring
F49_REC00091,2018,Jan,West Bengal,Kolkata,TB,73,High,373607,83023,282,1696,565,1313,HMIS,Health management information systems & data monitoring
F49_REC00092,2019,Jul,Uttar Pradesh,Agra,Malaria,234,Low,103490,22997,179,1148,674,588,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00092,2019,Jul,Uttar Pradesh,Agra,Dengue,299,Low,103490,22997,179,1148,674,588,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00092,2019,Jul,Uttar Pradesh,Agra,TB,278,Low,103490,22997,179,1148,674,588,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00093,2019,Jun,Bihar,Muzaffarpur,Malaria,420,Medium,238340,52964,322,775,729,446,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00093,2019,Jun,Bihar,Muzaffarpur,Dengue,312,Medium,238340,52964,322,775,729,446,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00093,2019,Jun,Bihar,Muzaffarpur,TB,149,Medium,238340,52964,322,775,729,446,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00094,2017,Mar,Uttar Pradesh,Lucknow,Malaria,212,Medium,399039,88675,193,314,2947,789,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F49_REC00094,2017,Mar,Uttar Pradesh,Lucknow,Dengue,28,Medium,399039,88675,193,314,2947,789,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F49_REC00094,2017,Mar,Uttar Pradesh,Lucknow,TB,83,Medium,399039,88675,193,314,2947,789,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
